,phrase,label,sentiment,subjectivity,language,count
Pakistan,Pakistan,LOC,0.08571428571428572,0.07857142857142858,fr,2
Etat fédéral,Etat fédéral,LOC,-0.13333333333333333,0.03333333333333333,fr,2
Wallonie,Wallonie,LOC,-0.13333333333333333,0.03333333333333333,fr,2
Françaises,Françaises,LOC,0.165,0.095,fr,2
Journal Officiel,Journal Officiel,LOC,0.042857142857142864,0.10714285714285714,fr,2
Dupont-Aignan,Dupont-Aignan,LOC,0.0925,0.08,fr,2
Pentagon Papers,Pentagon Papers,LOC,0.065,0.0875,fr,2
Belgrade,Belgrade,LOC,0.2,0.5,fr,2
Etat africains,Etat africains,LOC,0.09787499999999999,0.11375,fr,2
La Chine,La Chine,LOC,0.1325,0.27499999999999997,fr,2
Avion,Avion,LOC,0.065,0.09500000000000001,fr,2
Saint-Siège,Saint-Siège,LOC,0.11000000000000001,0.095,fr,2
Ouzbékistan,Ouzbékistan,LOC,0.1,0.22000000000000003,fr,2
Westminster,Westminster,LOC,0.13237500000000002,0.0975,fr,2
Zurich,Zurich,LOC,-0.009999999999999995,0.23125,fr,2
Minsk,Minsk,LOC,0.07777777777777778,0.06666666666666667,fr,2
salle Pleyel,salle Pleyel,LOC,-0.034285714285714274,0.1285714285714286,fr,2
J,J,LOC,0.13454545454545455,0.09545454545454546,fr,2
Etat ukrainien,Etat ukrainien,LOC,-0.02166666666666667,0.13541666666666669,fr,2
Poundbury,Poundbury,LOC,0.09666666666666668,0.15,fr,2
Bugey,Bugey,LOC,0.1657142857142857,0.16428571428571428,fr,2
Zone E1,Zone E1,LOC,0.278,0.29000000000000004,fr,2
